names,reviews,ratings
Asklepios Fachklinikum Tiefenbrunn,ich kann den vielen negativen berichten nicht zustimmen ich war 12 wochen im schwidderhaus psychosomatik der asklepios fachklinik tiefenbrunn und war in eigentlich fast allen bereichen positiv begeistert  das pflegeteam im schwidderhaus ist super freundlich immer hilfsbereit eigentlich nie unfreundlich oder genervt auch mein therapeut war super sehr kompetent und engagiert  da ich sonderkost bekommen habe kann ich zum allgemeinen essen nicht viel sagen mein essen war zwar nicht herausragend aber es gibt auch defintiv schlimmeres aber was zu meckern findet man ja eigentlich immer  auch die unterschiedlichen therapien zb körpertherapien ergotherapie etc waren alle sehr hilf und lernreich auch die therapeuten waren super  als abschluss kann ich also sagen dass ich meinen aufenthalt im schwidderhaus sehr gut fand und die klinik bzw das haus definitiv weiterempfehlen würde falls nochmal ein aufenthalt ansteht werde ich auf jeden fall wieder nach tiefenbrunn gehen,6
Asklepios Fachklinikum Tiefenbrunn,auch ich muss leider sagen dass der aufenthalt in tiefenbrunn mir nichts positives gebracht hat die dinge die ich während der zeit dort erlebt habe haben mich so mitgenommen dass ich depressiver hinaus als hineingegangen bin auf meiner station haben mir etliche mitpatienten ihre traumatischen erlebnisse erzählt obwohl das ausdrücklich verboten war die therapeuten dort waren jedoch so unsensibel und unempathisch dass ich das niemandem vorwerfen kann diese erzählungen nehmen mich bis jetzt mit auch haben patienten mit selbstverletzendem verhalten neu  angefangen während sie dort stationiert waren  ich möchte hier nicht ins detail gehen von den ärzten und therapeuten wurde dies schlichtweg ignoriert denn auch wenn ein patient das nicht erzählt hat war es kaum zu übersehen man wurde nicht nur mit seiner krankheit komplett alleine gelassen  ich habe es sogar erlebt dass patienten die schuld für ihre erlebnisse bekommen haben die psychische  physische gewalt erlebt hatten das schockierende war dass wenn man einzelne therapeuten oder ärzte darauf angesprochen hat nichts als desinteresse kam der leiter der station hat solche meldungen einfach ignoriert  da es sich um ein krankenhaus für psychische erkrankungen handelt ist es leider auch leicht solche meldungen als spinnerei der patienten abzutun  von den zwei einzeltherapeutinnen die ich hatte war die erste super arrogant ich sagte ihr dass mir ergotherapie bisher sehr geholfen hatte woraufhin sie meinte das könne gar nicht sein gespräche seien viel wichtiger ob ich sie denn verarschen wolle das ist ein zitat nach dem wechsel kam ich an eine therapeutin die total planlos war  auf nachfrage konnte sie mir nicht sagen was bei mir eigentlich behandelt wird es gab keine strukturierte behandlung und keinerlei transparenz mein persönliches ziel das ich mehrmals erwähnte wurde komplett ignoriert,0
Asklepios Fachklinikum Tiefenbrunn,ich war in der psychosom klinik in tiefenbrunn in rosdorf und kann nur klar jedem abraten sich in dieser einrichtung behandeln zu lassen mich hat es schwer traumatisiert und mir endgültig den rest gegeben ich kam damals mit orientierungslosigkeit und der angst nie einen passenden job für mich zu finden in die klinik   ich habe danach viele jahre verloren weil ich sehr lange brauchte überhaupt wieder das winzigste bisschen mut für mein leben zu erlangen  ich muss dazu sagen dass ich ein abitur mit besser als 10 abgelegt hatte und ein naturwissenschaftliches studium mit auszeichnung mein iq bei über 130 lag und ich  würde ich mal so objektiv rückblickend sagen  doch berechtigung gehabt hätte auf mehr als hartz iv wenigstens hoffen zu dürfen stattdessen landete ich also in diesem bodenlosen unsinn den sie dort mit allen patienten unabhängig von ihrer problematik abhalten die behandlungen erinnern an raubtiervorführungen man wird vor der ganzen gruppe und von der gruppe attackiert beleidigt unter der gürtellinie über das aussehen einzelner patienten wird zb hergezogen etc  ich weiß bis heute noch immer nicht was der sinn solcher erfahrungen für den betroffenen sein soll zumal wenn es nicht die geringste hilfe bei der bewältigung dieser in der klinik gemachten erfahrungen gibt man geht dann nur noch belasteter nach hause als man eh schon war  eine therapeutische behandlung hat meiner erfahrung nach nicht stattgefunden wöchentlich durfte man aufschreiben wie es einem geht aber das diente nur dazu viele diagnosen anzudichten besprochen wurde davon nie etwas  inzwischen hätte ich die möglichkeit eine stelle als beamtin zu bekommen  aber die angeblichen diagnosen aus tiefenbrnn die später nie wieder bestätigt worden sind machen es unmöglich  die therapeuten waren ausnahmslos unmotiviert,0
Asklepios Fachklinikum Tiefenbrunn,ich war insgesamt 13 wochen in tiefenbrunn schwidderhaus aufgrund einiger belastender ereignisse bin ich oktober 2017 ins schwidderhaus gekommendie ersten 2 wochen findet nicht viel statt hauptsächlich anamnese es hat seinen sinn man soll ankommen und sich mit sich selber beschäftigen viele denken dass allein die einzeltherapie hilfreich ist das stimmt nicht jede therapieform greift ineinander und die einzelnen therapieformen tauschen sich untereinander gut aus die therapeuten wissen mehr bescheid als man annimmt ich hatte folgende therapien einzel und gruppentherapie bezugspflege töpfern grenzen und kontakte körpererleben physiotherapie pmr massage kneipguss stresstoleranz biofeedback paargespräch moorpackung für jeden einzelnen wird geprüft welche therapieformen in betracht kommen kann man ist auf meine bedürfnisse und wünsche eingegangen wichtig ist sie auszusprechen und dahinter zu stehen wenn ich medizinische hilfe gebraucht habe bekam ich schnelle hilfe es wurden termine in den kliniken in göttingen vereinbart ich fühlte mich gut aufgehoben man betrachtete nicht nur mein psychisches leiden sondern auch mein physisches ich wurde ganzheitlich behandelt was mir sehr half mit der hilfe der bezugspflege konnte ich nach einem jahr wieder alleine bus fahren was mich sehr gefreut hat das mittagessen war okay leider konnte man nicht bei jedem auf ihre wünschebedürfnisse eingehen die küchenfrauen waren sehr bemüht aber sie bekommen das essen geliefert und kochen selber nicht mehr daher haben sie leider nicht viel einfluss drauf die physiotherapeutin ist goldwert sie war immer bemüht und hat sich wirklich gedanken gemacht es ist eine einzige reinigungskraft die alles wunderbar sauber hält ist sie mal nicht da merkt man es sofort leider die pflege ist trotz dem ganzen stress sehr freundlich und hilfsbereit sie haben mich gut aufgefangen wenn es mir nicht gut ging das hat mir sehr geholfen die therapeuten erlebte ich als sehr bemüht und professionell anfangs war es für mich schwierig aber dann konnte ich mich gut öffnen alles in einem war es für mich sehr gut sollte ich jemals wieder hilfe brauchen gehe ich gerne wieder nach tiefenbrunn,6
Asklepios Fachklinikum Tiefenbrunn,ich war anfang 2017 für 7 wochen im sonnenhaus der aufenthalt hat mir nicht viel gebracht man wird mit therapien zugeballert bis zu 6 am tag die einem nichts bringen so ein blödsinn wie gymnastik zb nur das therapeutische boxen war gut da konnte man seinen frust raus lassen man muss küchendienst machen weil das angeblich glücksgefühle bringen soll ich wäre froh gewesen ein paar wochen keinen haushalt machen zu müssen das personal ist engagiert und die therapeuten gehen freitags auch nicht um 13 uhr nach hause gebracht hat mir der aufenthalt trotzdem nichts nur die erkenntnis dass ich mir einen sandsack zulegen sollte kann sein dass andere von der klinik profitieren ich jedenfalls nicht,2
Asklepios Fachklinikum Tiefenbrunn,schönes gelände und sehr gute therapien ich habe stark von der therapie profitiert und sogar mehr erreicht als geplant war das team war sehr hilfreich und kompetent,6
Asklepios Fachklinikum Tiefenbrunn,ich war von juli bis oktober für zwölf wochen im birkenhaus b depressionängste die wartezeit auf den behandlungsplatz betrug nur einige wochen am ersten tag ging es ziemlich hektisch zu die folgenden zwei wochen dienten der eingewöhnung sodass der behandlungsplan generell anfangs recht leer ist das ändert sich mit der zweitsicht auf wünsche nach bestimmten therapien wird eingegangen wenn freie kapazitäten bestehen alles was ich bekommen wollte habe ich problemlos erhalten ich benötigte einige zeit um das zusammenleben in der gruppe der mitpatienten als arbeitsfeld für mich zu erkennen erst nach etwa der hälfte der behandlungsdauer ging es für mich richtig voran immer wieder mal mit tiefphasen zwischendurch die für mich aber auch lehrreich waren die hilfreichsten therapien waren für mich neben den einzelgesprächen 2x30min pro woche bei akutbedarf ggf auch ein weiteres die interaktionelle kleingruppe grenzen und kontakt sowie selbstbehauptung mann was die übrigen angebote nicht schlecht machen soll ich erhielt daneben noch zwei bonbons spezielle aufgaben die mir im zusammenhang mit perfektionismus und der beruflichen zukunft weiterhelfen sollten und dies auch taten das mittagessen von apetito empfand im durchschnitt als akzeptabel mehr habe ich nicht erwartet das frühstück war die längste zeit gut wurde zuletzt aber in der auswahl eingeschränkt gestört haben mich vor allem zwei punkte die personaldecke ist dünn bei krankheit fällt die betreffende therapie oft für den ganzen krankheitszeitraum aus einzelgespräche wurden auf 30 minuten pro woche begrenzt daneben fanden während meines aufenthalts über mehrere wochen lärmintensive bauarbeiten auf der station statt über die im vorfeld keine information stattfand die es patienten ermöglicht hätte sich für eine spätere behandlung zu entscheiden sehr toll gefiel mir die umgebung mitsamt der tiere auf dem gelände während die einrichtung zum teil stark abgenutzt ist,4
Asklepios Fachklinikum Tiefenbrunn,ich war 12 wochen im birkenhaus b und bin vor einer knappen woche entlassen worden zunächst muss ich sagen dass es an der therapie nichts auszusetzen gibt sicherlich ist die fachklinik nichts für personen die in einer akuten krise stecken die therapie hier kostet viel kraft und davon sollte man zumindest etwas mitbringen leider ist für mich das drumherum dh ausstattung essen und sanitäre einrichtung schlecht bis sehr schlecht teilweise hat man den eindruck dass seit anfang der 80 er jahre in nichts mehr investiert worden ist außer natürlich in die privita komfortstation in meiner station waren dusche und wc jedenfalls auf dem flur und mein zimmer war mit teppich ausgestattet das ist sicherlich für ein krankenhaus nicht der standard das essen ist meistens schlecht und die portionen sind klein abgesehen von diesen negativen dingen bleibt für mich unter dem strich aber dennoch ein dickes plus ich konnte viel mit nach hause nehmen und hoffe nun dass ich auch viel umsetzen kann,4
Asklepios Fachklinikum Tiefenbrunn,ich empfand die klinik als sehr hilfreich nach anfänglicher eingewöhnung von 2 wochen in denen nicht viel passiert ist waren einzeltherapie und gesprächsrunden 3x wöchentlich überaus hilfreich ich konnte viel über mich nachdenken reflektieren und verstehen der kontakt zu den mitpatienten tat sein übriges sport und ergotherapie waren eine bereicherung die klinik ist schön im grünen gelegen brauchte man internet konnte man fußläufig und schnell einen öffentlichen hotspot erreichen auch das essen schmeckte in 8 von 10 fällen was ich als sehr gut einschätze ich würde wieder kommen wünsche es mir jedoch nicht tiefenbrunn als auch göttingen behalte ich in liebevoller erinnerung denn hier lernte ich neu was es heißt zu leben danke,6
Asklepios Fachklinikum Tiefenbrunn,ich befand mich für 12 wochen auf der birkenhaus b station mit genannten krankheitsbildern   die einrichtung des gebäudes ist nicht mehr aktuell und die tatsache dass toiletten und duschen auf dem flur mit 25 weiteren patienten geteilt werden muss ist meiner meinung nach das größte manko der klinik  ich vermisse lediglich eine wlan verbindung zur nutzung in therapiefreier zeit es gibt allerdings die möglichkeit sich einen hotspottageswochenmonatspass zu kaufen oder das studierzimmer mit internetzugang zu nutzen  das essen entspricht keinem 5 sterne hotel ich kann die vorherigen bewertungen diesbezüglich allerdings nicht nachvollziehen denn es ist völlig in ordnung und ausreichend gekocht wird nicht im hause das übernimmt eine fremdfirma frühstück und abendbrot findet in buffettform statt mit reichlich auswahl  das geht auch schlechter  das therapiekonzept des asklepios fachklinikum hat mich sehr überzeugt und ich konnte viel mitnehmen und es wurde ein stabiles fundament erbaut um weitere schritte einleiten zu können  in der urlaubszeit fielen einige therapien aus und der jahreszeitenwechsel forderte auch einige kranke   des weiteren erlebte ich alle angestellten auf diesem gelände als einfühlsam freundlich verständnisvoll und versuchend alles mögliche für einen zu erreichen   alles in allem ist mein resultat intensive zeit aus der ich viel mitnehme und die sicherlich nicht wenig zum verständnis und akzeptanz meiner krankheit beigetragen hat,6
