Name,Department,Date,Title,Review,Rating
DRK-Clementinenhaus,Kardiologie,06.06.2020,Ein tolles Krankenhaus!,"['Ich war im Herzkatheterlabor für eine Katheterablation nach Vorhofflimmern. Vom Eingriff selbst habe ich nichts mitbekommen (Schlafnarkose), aber die Aufklärung und Behandlung davor und danach war äußerst angenehm und vermittelte mir großes Vertrauen.', 'Auch der Aufenthalt (2 Tage) war für mich außerordentlich angenehm, sowohl von der medizinischen, als auch von der privaten/persönlichen Behandlung her.', 'Beim Essen wurde wirklich jeder Wunsch erfüllt, und es schmeckte sehr gut.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
DRK-Clementinenhaus,Orthopädie,04.06.2020,Ambitionierte Pflege und Versorgung,"['Fachliche Kompetenz, herzliche Atmosphäre, die Angestellten arbeiten offensichtlich in einem guten Betriebsklima. Gute organisatorische Abläufe.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
DRK-Clementinenhaus,Chirurgie,03.06.2020,Notaufnahme Katastrophe Ärzte unfähig.,['Inkompetente Ärzte in der Notaufnahme. Ärzte im Praktikum? Jungspunt ohne Erfahrung? Schickt uns weg mitten in der Nacht. Als Notfall in der MHH gelandet. Hätte nie gedacht die MHH als super zu empfehlen. Bekam dort zumindest die erwartete Hilfe. Lag dort 2 Wochen.'],"['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden', '', '', '']"
DRK-Clementinenhaus,Orthopädie,26.05.2020,Finger weg,['Beschwerde Management....von wegen.Ist ein Witz. AUSREDEN ES WAR EIN Versehen....'],"['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden', '', '', '']"
DRK-Clementinenhaus,Geriatrie,13.05.2020,No Go!,['Oma war dort nicht gut versorgt.Wurde aufgefordert alles selber zu machen. Wenn das nicht ging Pech gehabt.'],"['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden', '', '', '']"
DRK-Clementinenhaus,Chirurgie,08.05.2020,Top Krankenhaus.,"['Eine sehr tolle Klinik! Hatte bereits zwei Operationen am Bauch in anderen Kliniken. Eine war ok, die andere Klinik ging mal garnicht. Meine dritte OP (februar 20)im Clemi. Ich war sehr positiv überrascht. Sehr nettes/junges Personal.Viele für einen Lacher zu haben. Sie waren immer für einen da. Fragen wurden immer beantwortet.werde wenn möglich nur noch dieses Krankenhaus ""nutzen"".']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
DRK-Clementinenhaus,Gastrologie,01.04.2020,Tolle familiäre Klinik,"['Mir wurde letztes Jahr im Mai ein Teil vom Darm entfernt.Ich war von allem rundum super zufrieden  tolle Ärzte, nette Schwestern.Habe mich sehr gut aufgehoben gefühlt sowohl vor der OP als auch nach der OP , auf der Intensivstation und normaler Station.Es war genau die richtige Entscheidung, es dort machen zu lassen.Vielen Dank nochmal, mir geht es super.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
DRK-Clementinenhaus,Kardiologie,29.03.2020,Nie wieder,"['Hier wird Datenschutz absolut kleingeschrieben. Werde nächste Woche mit der Ärztekammer in Kontakt gehen, auch mit Juristen !', 'Ich könnte einen Herzinfarkt erleiden, aber nein eher sterbe ich , als mich mich von herablassenden und Arroganten Ärzte nieder machen zu lassen!', '', 'Habe auch Klinikleitung des Öfteren zur Stellungnahme gebeten, bis heute keine Stellungnahme! ', '', 'Soll heißen: Es gibt noch andere und sehr gute Kliniken in Hannover wo noch Freundlichkeit vor Frechheit geht!']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'zufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden', '', '', '']"
DRK-Clementinenhaus,Chirurgie,12.03.2020,Beste Klinik für mich,['Ich fühle mich immer sehr sehr gut und top in der Klinik die Ärzte sowie das ganze Personal sind immer sehr freundlich . Es ist immer sauber ich bin super zufrieden mit dem ganzen Krankenhaus. Freundliche grüße  Roland Hapke'],"['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
DRK-Clementinenhaus,Chirurgie,23.02.2020,Vorbildliches Krankenhaus,"['Im Februar 2020 wurde ich mit akuten Beschwerden stationär über die Notaufnahme aufgenommen. Von der 1. Minute an habe ich mich hier sicher und gut aufgehoben gefühlt. Die Mitarbeiterin der Aufnahme, die Schwestern der Notaufnahme und vor allem Herr Dr. Strey waren äußerst kompetent, einfühlsam und freundlich. Ich lag auf der Station 1C, das Zimmer war hell, schöne Farben und vom Komfort bestens. Das gesamte Personal-auch auf der Intensivstation hat sich liebevoll und empathisch um mich gekümmert. Und es wurde sich Zeit genommen. Niemals gab es Hektik oder Eile.', 'Auch die Besuche der Diakonin Frau Angelika Gensink haben mir sehr geholfen.', 'Ich würde jederzeit wieder voller Vertrauen ins Clementinenhaus gehen.', 'Vielen Dank an Alle!']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden (Höchste Kompetenz)', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
DRK-Clementinenhaus,Chirurgie,17.02.2020,Man merkt die Überlastung und Mangel an Personal,"['Deutlich zu wenig Personal, man merkt Überlastung bei den Schwestern. Im Nachtdienst dauert es ewig bis mal eine Schwester zur Klingel kommt.']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden (Langsam)', '', 'Ausstattung und Gestaltung:', 'unzufrieden (Nichts Besonderes)', '', '', '']"
DRK-Clementinenhaus,Ursula40,16.02.2020,Wir arbeiten gerne im Clementinenhaus,"['Ich möchte meinen positiven Eindruck als langjährige Mitarbeiterin des Clementinenhauses hier nachdrücklich deutlich machen. Wir haben mit vielen KollegInnen gerade ein neues Leitbild verabschiedet und es war allen sehr wichtig, deutlich zu machen, dass sie gerne im Clementinenhaus arbeiten.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
DRK-Clementinenhaus,Verstoß melden,10.02.2020,Schlechte Führungsebene!,"['Umgang mit Personal unmöglich. Wenn man nicht der Meinung der Führungsebene ist, ist man schnell das Mobbingopfer']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden (Schlechte Abteilungsleitung)', '', 'Qualität der Beratung:', 'unzufrieden (Abteilungsleitungen unfähig und frech)', '', 'Mediz. Behandlung:', 'unzufrieden (Schau mal hinter die Kulissen und staune......)', '', 'Verwaltung und Abläufe:', 'unzufrieden (Habe gekündigt!)', '', 'Ausstattung und Gestaltung:', 'unzufrieden (Was nützt eine Ausstattung, wenn der Rest Mies ist...)', '', '', '']"
DRK-Clementinenhaus,Frauen,07.02.2020,Sozialer Umgang mit Mitarbeitern,"['Hallo, sehr geehrte Damen und Herren.', 'Ich habe mich als ehemalige Mitarbeiterin nicht sehr wohl gefühlt: wenn man offenlegt, dass man eine Einschränkung hat, wird man denunziert. Das ist sozial nicht angemessen und unkollegial. Vielleicht sollten Ihre Mitarbeiter eine entsprechende Schulung durchlaufen. So etwas geht gar nicht und darf in der Zukunft nicht mehr vorkommen.']","['', '', 'Gesamtzufriedenheit:', 'weniger zufrieden', '', 'Qualität der Beratung:', 'weniger zufrieden', '', 'Mediz. Behandlung:', 'weniger zufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'weniger zufrieden', '', '', '']"
DRK-Clementinenhaus,Verstoß melden,06.02.2020,Innere,['Schlechte Beratung.'],"['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden', '', '', '']"
DRK-Clementinenhaus,Kardiologie,06.02.2020,Privatpatient,"['Station 4 Kardiologie Privatpatient, wurde aber nicht so behandelt. Einbettzimmer war nicht möglich. Komfort auch nicht gut. Ehr eine Normalstation. Bin besseres als Privatpatient gewohnt. Ärzte ok,aber auch nicht 100 Prozent zufriedenstellend!', 'Alles in allem nicht zu empfehlen. Eilenriede Krankenhaus zu 100 Prozent besser! Und auch um die Ecke! Sogar in der MHH bessere Erfahrung gemacht.']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden (Könnte besser sein!)', '', 'Mediz. Behandlung:', 'unzufrieden (Könnte besser laufen.)', '', 'Verwaltung und Abläufe:', 'unzufrieden (Unzureichend.)', '', 'Ausstattung und Gestaltung:', 'unzufrieden (Kein Privatflair!)', '', '', '']"
DRK-Clementinenhaus,Geriatrie,06.02.2020,Hygienemangel,"['Schlechte Hygiene, stressiger Alltag, kaum Zeit für Patienten.']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden (Putzfrau fühlt sich nicht zuständig und Schwester auch nicht.)', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden (Dreckiger Nachttisch und Schrank!)', '', '', '']"
DRK-Clementinenhaus,Gastrologie,26.01.2020,Tolles Krankenhaus,"['sehr freundliches Personales, immer hilfsbereit, ausgeglichen und zuvorkommend...absolut stressfreier Aufenthalt.', 'Schönes Zimmer (ähnelte Hotel) und gute Serviceleistung drumherum']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
DRK-Clementinenhaus,DjDundee,08.01.2020,Wirklich TOP,"['Ich kann dieses Krankenhaus nur empfehlen. Super nette und hilfsbereite Pflegekräfte die immer für einen da sind. Es ist natürlich auch so, so wie ich in den Wald rein rufe, so kann es auch zurück kommen. Gegenseitiger Respekt ist wichtig und sorgt in diesem Krankenhaus für ein harmonisches Miteinander zwischen Patient und Pflegekräften.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
DRK-Clementinenhaus,Chirurgie,07.01.2020,Sehr gut,"['Ich habe mich sehr gut aufgehoben gefühlt, die Ärzte haben sich Zeit für Erklärungen und Beantwortung aller Fragen genommen. Die Schwestern und Pfleger sind außerordentlich freundlich und sehr hilfsbereit.', 'Bei den Mahlzeiten gibt es Auswahlmöglichkeiten.', 'Danke für alles!']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
DRK-Clementinenhaus,Chirurgie,07.01.2020,Kein Einbettzimmer möglich trotz Privatpatient!,['Es sind wohl viele hier zufrieden. Ich war es nicht. Behandlung war unzureichend und nicht zufriedenstellend! Hätte nach den Bewertungen im Internet besseres Haus erwartet.'],"['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden (Einrichtung veraltet)', '', '', '']"
DRK-Clementinenhaus,B.Sturm,04.01.2020,"Eine Klinik mit Herz, Verstand und Empathie","['Drei Woche war ich in einer proktologischen Praxis. Bis auf eine digitale Untersuchung gab es keine Therapie und außer Abführmitteln keine Behandlung. Ich hatte sehr starke Schmerzen, konnte nicht sitzen, war sehr verzweifelt und sehr glücklich, dass das Clementinenhaus mich am 27.12.19 stationär aufgenommen hat.Der Chefarzt leitete sofort die Diagnostik (körperliche Untersuchung, Ganzkörpersonografie, Blutwerte) und Therapie ein. Au der Stat, Eb. 1c, ging es mir hervorragend. Wegen der Therapie bekam ich ein Einzelzimmer, das hervorragend ausgestattet war. es war sehr sauber und hatte eine Wohlfühlatmosphäre.Die technische Ausstattung, Fernseher,Radio, Rolläden, Sofa, Tisch, Stuhl, viele Steckdosen und ein Bad mit gr0ßer begehbarer Dusche und reichlich Ablagemöglichkkeit war sehr gut. Das Bad wurde abends aus akt. Anlass erneut gereinigt.  Sechs Möglichkeiten im Zi. und im Bad zu klingel, gaben mir Sicherheit. Die Pflegekräfte, waren alle sehr, sehr nett und professionell und es gab nichts, was sie im Gegensatz zu mir peinlich fanden. Sie waren sehr aufmerksam, achtsam und haben mich rund um die Uhr unaufdringlich verwöhnt. Die Nutzung der Patientenküche und der stationseigenen Lounge mit leckeren Getränken war sehr schön, da ich nichts zu Essen bekam. Ich bekam auch reichlich, Pflegeartikel, Handtücher..Der nette Chefarzt informierte mich über alles und machte mir Mut. Die Kommunikation war auf Augenhöhe und die Therapie erfolgreich. Am 4. Tag bekam ich eine Darmspiegelung. Der Chefarzt zertrümmerte den großen Stein im Darm und ich wurde geheilt, gesund und sehr glücklich entlassen. Ich bin 70 Jahre jung und war das erste Mal in meinem Leben richtig krank und das erste mal als Patientin im Krankenhaus. Mein gesamtes Leben habe ich in Krankenhäusern als Krankenschwester und später im Management gearbeitet.Ich bin sehr froh, dass ich so eine positive Erfahrung machen durfte und jetzt gesund bin. Herzlichen Dank an das ärztliche und pflegerische Team!!!!!!!!!!!!!!!!!']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
DRK-Clementinenhaus,Geriatrie,09.12.2019, ,"['Miese Schwestern, miese Führungsebebe! Nicht zu empfehlen! Arbeitsklima schlecht. Miese Bezahlung!']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden', '', '', '']"
DRK-Clementinenhaus,Orthopädie,05.12.2019,Tolle Klinik... Bitte weiter so!,"['Während meines Aufenthalt im Clementinenhaus fühlte ich mich rundum gut versorgt. Von allen Berufsgruppen wurde ich freundlich, professionell und wertschätzend behandelt. Fragen wurden in Ruhe ausführlich beantwortet... Toll! ', 'Das Schmerzmittelmanagement nach meiner OP war ausgezeichnet! ', 'Ich bin sehr positiv überrascht,da es aufgrund des allseits bekannten Personalmangels, in den meisten Kliniken anders zugeht...']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden (Danke an meinen Arzt und das Pflegepersonal der Station 2a)', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
DRK-Clementinenhaus,Gastrologie,02.11.2019,Hervoragendes Krankenhaus,"['Das Vorgespräch war ausführlich und es blieben keine Fragen offen. ', '', 'Positiv fand ich auch den kurzen Aufenthalt im Krankenhaus, die Operation fand am gleichen Tag der Aufnahme statt, und ich wurde schon am zweiten Tag nach der OP entlassen. Der Heilungsprozess geht sehr schnell voran.', '', 'Vor der OP haben sich die Chirurgin und der Narkosearzt sich kurze Zeit für ein Gespräch genommen, fand ich auch beruhigend.', '', 'Die Schwestern und Pfleger waren nett und höflich. ', 'Das Krankenhaus fand ich sehr sauber, auch das Zimmer. ', '', 'Ich kann nichts negatives über das Krankenhaus sagen und bestens weiterempfehlen.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden (bis jetzt der angenehmste Krankenhausaufenthalt)', '', 'Qualität der Beratung:', 'sehr zufrieden (keine Fragen offengeblieben)', '', 'Mediz. Behandlung:', 'sehr zufrieden (ich habe keine Beanstandungen)', '', 'Verwaltung und Abläufe:', 'sehr zufrieden (sehr gut)', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden (Krankenhaus sehr sauber)', '', '', '']"
DRK-Clementinenhaus,Orthopädie,22.10.2019,Empfehlenswert,"['Habe mich sehr wohl und gut aufgehoben gefühlt. Die Schwestern und Pfleger waren sehr nett und hilfsbereit, sind auch ohne Aufforderung gekommen um zu schauen ob ich Hilfe brauche. Die Ärzte haben bei der Visite mit mir gesprochen und alles gut erklärt. Ich hatte sehr viel Angst vor der Narkose, auch da waren alle sehr lieb zu mir und haben mir die Angst genommen und sich nach der Operation auch nochmal erkundigt ob alles ok war. Die Krankengymnastik wurde auch am Wochenende fortgesetzt und die Therapeuten haben gute Tipps für zu hause gehabt. Ich hatte das Gefühl das alle dort gerne arbeiten.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
DRK-Clementinenhaus,Orthopädie,04.10.2019,Miese Schwestern,"['Schlechter Service, 1Bett trotz vorheriger Absprache nicht möglich. Orthopäde Top, Schwestern unfreundlich und frech. Sr.S...a und C....e ganz besonders!Schwester B..... A bestimmerisch und unfreundlich. Bundeswehrton.... OP ok.... Verlauf gut. Essen mies. Hygiene schlecht,da nicht gründlich geputzt wurde. WC oft dreckig. Wände mit Flecken im WC nach Tagen immer noch nicht weg gewischt. Extra mal Fleck an Wand geschmiert.... Testfleck wurde nie weggeputzt.... Pfui.', 'Abteilungsschwester war nicht ansprechbar....']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'zufrieden', '', 'Mediz. Behandlung:', 'zufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden', '', '', '']"
DRK-Clementinenhaus,Chirurgie,02.10.2019,Professionelle Betreuung in familiärer Atmosphäre,"['Ich war im Juli diesen Jahres zwei Wochen lang Patientin im Clementinenhaus. Ich empfand den Aufenthalt als sehr angenehm. Die Ärzte haben sich viel Zeit genommen, um Fragen abzuklären und Ängste zu nehmen. Die Behandlung war überaus kompetent. Das Krankenhaus hat zu keiner Zeit meiner Behandlung unpersönlich oder einschüchternd gewirkt, wie es in größeren Häusern oft der Fall ist. Im ganzen Haus herrscht ein Geist von Zuversicht, Kompetenz und persönlicher Nähe.', 'Das Ärzte- und Pflegerteam ist stets aufmerksam. Alle sind sehr engagiert, erfahren und sehr freundlich. Auch ein Zimmerwechsel war kein Problem. Die Betreuung auf der chirurgischen Station und Intensivstation war exzellent. ', 'Auch die Essenauswahl ist sehr umfangreich und lecker.', 'Der kleine Park mitten in der List mit seinen Bienenstöcken trägt ebenso wie die netten Besucherbereiche auf den Stationen zur Genesung bei. ', 'Ich kann das Clementinenhaus sehr weiterempfehlen und bedanke mich an dieser Stelle nochmal beim ganzen Team.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
